user_id|tweet_id|likes|shares|comments|followers|timestamp|language|location|label
user_id_9048|tweet_id_8560||||208.0|21-08-2020 10:53||Philippines|Fake
user_id_9049|tweet_id_8561||||1258.0|2021-04-07 18:05:00|||Fake
user_id_9050|tweet_id_8562||||3949.0|2021-07-22 15:34:07||College Station|Fake
user_id_9051|tweet_id_8563||||129.0|2021-03-12 22:03:20||United States|Fake
user_id_9052|tweet_id_8564||||1284.0|2021-07-27 11:56:31||Adelaide, South Australia|Fake
user_id_1302|tweet_id_8565||||25.0|2021-01-20 11:30:14|||Fake
user_id_1359|tweet_id_2|296.0|146.0|33.0|2526.0|2020-04-23 03:51:00|English|Berlin, Germany|Fake
user_id_9053|tweet_id_8566||||229.0|11-09-2020 14:44||Venezuela|Fake
user_id_9054|tweet_id_8567||||85.0|2021-03-12 00:10:29||United States|Fake
user_id_5930|tweet_id_2|314.0|23.0|85.0|3428.0|2022-05-04 21:17:00|English|Beijing, China|Fake
user_id_814|tweet_id_1|94.0|74.0|73.0|3956.0|2021-01-27 17:54:00|English|Beijing, China|Fake
user_id_1800|tweet_id_1|284.0|271.0|59.0|1422.0|2022-11-28 22:50:00|English|Paris, France|Fake
user_id_9055|tweet_id_8568||||35.0|2022-06-03 21:02:36||EL PASO, TX 🇺🇸|Fake
user_id_9056|tweet_id_8569||||19042.0|2021-01-14 13:36:36|||Fake
user_id_543|tweet_id_8570||||36218.0|2021-08-24 16:30:00||Chicago, IL & Denver, CO|Fake
user_id_2280|tweet_id_1|38.0|107.0|80.0|1880.0|2021-04-16 23:52:00|English|Johannesburg, South Africa|Fake
user_id_8132|tweet_id_1|498.0|112.0|25.0|3996.0|2022-04-27 13:37:00|English|New York, USA|Fake
user_id_9057|tweet_id_8571||||147.0|2021-06-15 19:40:29|||Fake
user_id_6684|tweet_id_6|341.0|256.0|84.0|802.0|2022-01-10 05:19:00|Chinese|London, UK|Fake
user_id_1364|tweet_id_519|200.0|295.0|16.0|1855.0|2021-09-29 02:42:00|German|Beijing, China|Fake
user_id_9058|tweet_id_8572||||2852.0|2021-05-26 20:43:33||Sydney, New South Wales|Fake
user_id_6078|tweet_id_8573||||18906.0|2022-05-24 20:32:00||Enfield, London, UK|Fake
user_id_3327|tweet_id_1|46.0|92.0|48.0|1525.0|2022-05-13 16:20:00|English|São Paulo, Brazil|Fake
user_id_9059|tweet_id_8574||||343.0|2021-08-03 22:02:38||California, USA|Fake
user_id_6814|tweet_id_2|446.0|121.0|70.0|232.0|2022-03-22 17:01:00|English|Toronto, Canada|Fake
user_id_5773|tweet_id_2|390.0|177.0|87.0|204.0|2022-06-12 02:02:00|English|Toronto, Canada|Fake
user_id_9060|tweet_id_8575||||93.0|2021-02-28 00:44:21||United Kingdom|Fake
user_id_3449|tweet_id_2|236.0|148.0|68.0|2227.0|2021-10-09 11:10:00|English|New York, USA|Fake
user_id_9061|tweet_id_8576||||1250.0|2021-01-15 09:16:04||London, and all views my own..|Fake
user_id_2203|tweet_id_1|490.0|201.0|34.0|3769.0|2022-02-16 21:04:00|English|Johannesburg, South Africa|Fake
user_id_751|tweet_id_2|62.0|103.0|31.0|1838.0|2022-03-05 02:03:00|English|Toronto, Canada|Fake
user_id_502|tweet_id_1|358.0|52.0|79.0|1838.0|2019-12-31 22:42:00|English|London, UK|Fake
user_id_9062|tweet_id_8577||||107.0|2021-01-27 14:47:11||Liverpool, UK|Fake
user_id_9063|tweet_id_8578||||384.0|2020-09-30 04:14:39||Pune, India |Fake
user_id_9064|tweet_id_8579||||451.0|2021-08-05 20:47:13||san diego, ca|Fake
user_id_763|tweet_id_5|125.0|223.0|5.0|3218.0|2022-06-30 22:05:00|Russian|Shanghai, China|Fake
user_id_2803|tweet_id_1|251.0|288.0|68.0|1326.0|2020-04-30 04:42:00|English|London, UK|Fake
user_id_3547|tweet_id_20|163.0|181.0|41.0|2649.0|2021-08-11 08:59:00|Chinese|Sydney, Australia|Fake
user_id_9065|tweet_id_1|373.0|185.0|76.0|3970.0|2020-11-10 04:47:00|English|Moscow, Russia|Fake
user_id_5496|tweet_id_1|165.0|235.0|16.0|2967.0|2020-05-11 11:16:00|English|Beijing, China|Fake
user_id_9066|tweet_id_8580||||121.0|2021-05-26 20:36:46||Manchester, England|Fake
user_id_4347|tweet_id_2|419.0|137.0|49.0|3298.0|2020-10-27 07:36:00|English|Sydney, Australia|Fake
user_id_9067|tweet_id_8581||||223.0|2022-01-12 22:03:50|||Fake
user_id_9068|tweet_id_8582||||1535.0|2021-08-03 13:29:15||Blue Ridge, VA|Fake
user_id_9069|tweet_id_8583||||101.0|2021-11-18 18:31:52|||Fake
user_id_7902|tweet_id_8584||||399.0|2021-07-01 17:51:02||Kancheepuram|Fake
user_id_9070|tweet_id_8585||||30.0|2021-11-14 23:46:46||Bulacan, Philippines |Fake
user_id_7038|tweet_id_2|91.0|194.0|61.0|2826.0|2020-04-01 01:36:00|English|London, UK|Fake
user_id_9071|tweet_id_8586||||123734.0|2021-01-31 14:57:54||Sri Lanka|Fake
user_id_3154|tweet_id_6|130.0|166.0|59.0|2134.0|2021-09-14 09:52:00|Chinese|New Delhi, India|Fake
user_id_3012|tweet_id_2|421.0|3.0|29.0|3116.0|2022-01-28 18:07:00|English|Moscow, Russia|Fake
user_id_3029|tweet_id_1|297.0|74.0|55.0|4236.0|2022-04-28 20:54:00|English|Paris, France|Fake
user_id_9072|tweet_id_8587||||3596.0|2021-08-17 17:25:16||Fairfax, VA|Fake
user_id_1010|tweet_id_1|236.0|215.0|60.0|1795.0|2021-02-26 23:26:00|English|Mexico City, Mexico|Fake
user_id_571|tweet_id_2|121.0|288.0|21.0|4324.0|2022-03-17 12:51:00|English|New York, USA|Fake
user_id_9001|tweet_id_8588||||305.0|2021-08-07 11:56:16|||Fake
user_id_1347|tweet_id_6|369.0|49.0|15.0|4668.0|2020-09-06 22:24:00|Chinese|Tokyo, Japan|Fake
user_id_2119|tweet_id_5|282.0|196.0|84.0|198.0|2021-05-31 17:53:00|Russian|New York, USA|Fake
user_id_9073|tweet_id_8589||||3420.0|2021-07-10 16:36:08||United States |Fake
user_id_2539|tweet_id_2|257.0|162.0|89.0|1183.0|2020-04-11 00:53:00|English|Dubai, UAE|Fake
user_id_1163|tweet_id_2|397.0|196.0|47.0|1546.0|2021-06-03 21:02:00|English|Cairo, Egypt|Fake
user_id_9074|tweet_id_8590||||895.0|2021-02-10 23:43:56||Boston, MA|Fake
user_id_6487|tweet_id_8591||||151010.0|2021-03-19 15:36:09||Toronto, Ontario, Canada|Fake
user_id_4937|tweet_id_95|357.0|207.0|48.0|3053.0|2022-09-16 23:13:00|French|Tokyo, Japan|Fake
user_id_446|tweet_id_8592||||1567.0|2021-01-23 13:22:00||Barking & Dagenham|Fake
user_id_1781|tweet_id_8593||||3406.0|2021-02-22 16:00:19||Arizona|Fake
user_id_9075|tweet_id_8594||||194.0|2021-01-28 15:28:48||U.S.A.|Fake
user_id_9076|tweet_id_8595||||3317.0|2021-02-07 03:54:53||Noongar Country West Aust|Fake
user_id_2081|tweet_id_8596||||135.0|2021-10-14 13:29:38||Florida, USA|Fake
user_id_6152|tweet_id_1|151.0|298.0|86.0|2777.0|2021-07-23 12:54:00|English|Shanghai, China|Fake
user_id_2|tweet_id_86|118.0|66.0|49.0|3331.0|2022-11-02 22:28:00|Russian|Johannesburg, South Africa|Fake
user_id_9077|tweet_id_8597||||93.0|2022-02-11 16:28:01|||Fake
user_id_116|tweet_id_8598||||31.0|2021-11-21 05:00:25||Bengaluru, India|Fake
user_id_6741|tweet_id_1|396.0|2.0|44.0|3265.0|2020-10-09 02:49:00|English|São Paulo, Brazil|Fake
user_id_9078|tweet_id_8599||||239.0|2021-10-20 22:24:06|||Fake
user_id_4889|tweet_id_1|3.0|11.0|71.0|4062.0|2021-11-19 13:51:00|English|Shanghai, China|Fake
user_id_4965|tweet_id_6|369.0|213.0|68.0|1520.0|2022-03-07 16:07:00|Chinese|Madrid, Spain|Fake
user_id_9079|tweet_id_8600||||13.0|09-09-2020 00:21|||Fake
user_id_9080|tweet_id_8601||||303.0|2021-01-28 04:31:22||USA|Fake
user_id_9081|tweet_id_86|122.0|24.0|71.0|1995.0|2020-04-09 04:53:00|Russian|Berlin, Germany|Fake
user_id_7498|tweet_id_1|303.0|32.0|53.0|3945.0|2022-03-14 15:12:00|English|Johannesburg, South Africa|Fake
user_id_222|tweet_id_1|374.0|219.0|13.0|1182.0|2022-02-08 17:13:00|English|Shanghai, China|Fake
user_id_9082|tweet_id_8602||||772.0|2021-07-02 01:38:42|||Fake
user_id_5413|tweet_id_2|268.0|23.0|50.0|1327.0|2022-10-07 20:46:00|English|New Delhi, India|Fake
user_id_7788|tweet_id_8603||||18601.0|15-09-2020 10:42||India|Fake
user_id_4643|tweet_id_2|466.0|141.0|41.0|3280.0|2021-10-30 03:52:00|English|London, UK|Fake
user_id_116|tweet_id_8604||||40.0|2022-02-02 07:30:09||Bengaluru, India|Fake
user_id_4892|tweet_id_1|101.0|65.0|10.0|1458.0|2019-12-01 11:08:00|English|London, UK|Fake
user_id_116|tweet_id_8605||||40.0|2022-03-17 09:30:15||Bengaluru, India|Fake
user_id_9083|tweet_id_8606||||14.0|2021-07-02 13:33:00|||Fake
user_id_4245|tweet_id_2|190.0|273.0|63.0|2244.0|2021-06-22 16:59:00|English|Moscow, Russia|Fake
user_id_9084|tweet_id_8607||||428.0|2021-08-07 04:35:12||Somewhere Over The Rainbow|Fake
user_id_2752|tweet_id_2|52.0|134.0|23.0|3228.0|2020-06-17 17:55:00|English|Los Angeles, USA|Fake
user_id_4343|tweet_id_2|293.0|265.0|89.0|1023.0|2022-05-02 21:58:00|English|New Delhi, India|Fake
user_id_1078|tweet_id_1|37.0|67.0|59.0|3967.0|2022-05-14 03:28:00|English|Tokyo, Japan|Fake
user_id_774|tweet_id_2|148.0|291.0|83.0|2976.0|2021-04-14 12:50:00|English|Cairo, Egypt|Fake
user_id_1879|tweet_id_2|297.0|86.0|76.0|1498.0|2022-02-27 14:15:00|English|Cairo, Egypt|Fake
user_id_3841|tweet_id_2|178.0|282.0|43.0|3098.0|2021-12-17 16:12:00|English|Moscow, Russia|Fake
user_id_4725|tweet_id_2|448.0|25.0|67.0|1051.0|2021-02-05 20:45:00|English|New York, USA|Fake
user_id_9085|tweet_id_8608||||168160.0|2021-03-23 13:17:03||London|Fake
user_id_1815|tweet_id_1|40.0|114.0|13.0|3419.0|2020-09-08 21:18:00|English|Sydney, Australia|Fake
user_id_2530|tweet_id_6|359.0|169.0|88.0|439.0|2022-02-20 23:00:00|Chinese|Toronto, Canada|Fake
user_id_9086|tweet_id_8609||||3331.0|2021-02-03 12:47:05||Pleasantville, NJ|Fake
user_id_5325|tweet_id_1|344.0|113.0|39.0|2636.0|2021-04-10 05:10:00|English|Johannesburg, South Africa|Fake
user_id_8020|tweet_id_8610||||4602.0|2021-11-14 07:52:32||US|Fake
user_id_1865|tweet_id_8611||||218.0|2021-06-21 14:33:29||Bumpin' Receptr Bindin Domains|Fake
user_id_236|tweet_id_1|342.0|100.0|46.0|3565.0|2019-12-25 06:22:00|English|Moscow, Russia|Fake
user_id_471|tweet_id_8612||||5674.0|13-08-2020 00:00||Noida, India|Fake
user_id_9087|tweet_id_8613||||1726.0|2022-01-16 05:37:31|||Fake
user_id_985|tweet_id_2|443.0|185.0|61.0|1481.0|2022-06-17 02:23:00|English|Dubai, UAE|Fake
user_id_9088|tweet_id_8614||||1124.0|2021-01-13 15:56:23||Washington, DC|Fake
user_id_4740|tweet_id_2|431.0|130.0|88.0|3496.0|2021-12-19 15:59:00|English|London, UK|Fake
user_id_116|tweet_id_8615||||39.0|2022-05-24 10:00:14||Bengaluru, India|Fake
user_id_3100|tweet_id_8616||||13808.0|2021-06-15 11:21:31||Ottawa, Ontario|Fake
user_id_2779|tweet_id_98|497.0|288.0|79.0|2283.0|2021-06-07 10:41:00|Hindi|Moscow, Russia|Fake
user_id_22|tweet_id_8617||||531.0|2021-02-13 01:26:55|||Fake
user_id_9089|tweet_id_8618||||1133.0|2021-07-27 14:11:51||West Yorkshire & Harrogate|Fake
user_id_3627|tweet_id_2|392.0|22.0|85.0|4809.0|2020-12-21 18:24:00|English|Dubai, UAE|Fake
user_id_1210|tweet_id_1|147.0|160.0|52.0|2640.0|2021-01-28 09:23:00|English|Berlin, Germany|Fake
user_id_9090|tweet_id_8619||||1631.0|2021-10-28 02:16:30||Lansing, MI|Fake
user_id_1443|tweet_id_1|20.0|285.0|39.0|955.0|2021-06-12 17:40:00|English|Dubai, UAE|Fake
user_id_703|tweet_id_2|188.0|151.0|66.0|150.0|2020-05-15 13:40:00|English|Madrid, Spain|Fake
user_id_3681|tweet_id_6|109.0|97.0|24.0|2290.0|2022-10-14 11:53:00|Chinese|Dubai, UAE|Fake
user_id_9091|tweet_id_8620||||828.0|18-09-2020 00:17|||Fake
user_id_170|tweet_id_2|337.0|273.0|66.0|4714.0|2020-12-19 23:08:00|English|London, UK|Fake
user_id_1055|tweet_id_2|174.0|194.0|56.0|1948.0|2020-05-16 14:30:00|English|Beijing, China|Fake
user_id_4258|tweet_id_1|50.0|31.0|0.0|1982.0|2021-11-11 12:54:00|English|Tokyo, Japan|Fake
user_id_9092|tweet_id_8621||||448.0|2020-12-30 22:53:33|||Fake
user_id_3646|tweet_id_2|124.0|170.0|57.0|1212.0|2022-02-09 15:20:00|English|Beijing, China|Fake
user_id_1879|tweet_id_98|442.0|224.0|7.0|3640.0|2022-03-24 23:24:00|Hindi|London, UK|Fake
user_id_5307|tweet_id_230|138.0|235.0|41.0|3276.0|2020-09-04 14:32:00|French|Cairo, Egypt|Fake
user_id_7344|tweet_id_8622||||1090.0|2021-04-11 17:54:33||Ithaca, N.Y.|Fake
user_id_9093|tweet_id_2|496.0|288.0|96.0|4719.0|2019-12-20 18:01:00|English|Mexico City, Mexico|Fake
user_id_4930|tweet_id_1|44.0|68.0|96.0|1479.0|2020-07-06 08:56:00|English|Dubai, UAE|Fake
user_id_2226|tweet_id_8623||||8885.0|2021-03-24 11:43:05||🇨🇦 |Fake
user_id_5092|tweet_id_86|200.0|179.0|90.0|2278.0|2019-12-31 18:43:00|Russian|New York, USA|Fake
user_id_9094|tweet_id_8624||||123.0|2021-07-10 13:49:41|||Fake
user_id_9095|tweet_id_8625||||457.0|2021-11-26 18:22:19||Kalamazoo, MI |Fake
user_id_2174|tweet_id_1|161.0|97.0|83.0|3641.0|2021-09-19 05:42:00|English|Moscow, Russia|Fake
user_id_6655|tweet_id_8626||||214.0|2021-12-05 16:02:02|||Fake
user_id_9096|tweet_id_8627||||5.0|2021-02-22 18:44:10||Azul, Earth|Fake
user_id_1512|tweet_id_1|137.0|98.0|23.0|1780.0|2022-10-05 16:29:00|English|Toronto, Canada|Fake
user_id_9097|tweet_id_8628||||41905.0|2021-02-23 00:01:20||Mountain View, CA|Fake
user_id_9098|tweet_id_8629||||3.0|2021-05-27 19:01:25|||Fake
user_id_9099|tweet_id_8630||||185.0|2021-02-25 21:43:44||North West, England|Fake
user_id_4204|tweet_id_1|86.0|58.0|54.0|3063.0|2022-06-29 22:57:00|English|Madrid, Spain|Fake
user_id_2142|tweet_id_2|148.0|298.0|19.0|1886.0|2020-08-19 20:58:00|English|Mexico City, Mexico|Fake
user_id_907|tweet_id_2|412.0|1.0|70.0|1047.0|2021-01-22 22:14:00|English|Berlin, Germany|Fake
user_id_9100|tweet_id_8631||||20642.0|2021-11-19 00:20:00||Delhi and NCR|Fake
user_id_625|tweet_id_8632||||797.0|2021-12-16 18:02:57|||Fake
user_id_9101|tweet_id_8633||||28443.0|2021-01-26 22:17:18||North East, England|Fake
user_id_2227|tweet_id_1|149.0|167.0|4.0|161.0|2021-02-06 01:58:00|English|Toronto, Canada|Fake
user_id_663|tweet_id_2|65.0|284.0|71.0|548.0|2022-12-10 05:03:00|English|New York, USA|Fake
user_id_9102|tweet_id_8634||||980.0|2021-02-05 15:06:25||London|Fake
user_id_3157|tweet_id_98|51.0|37.0|70.0|1682.0|2021-11-10 08:11:00|Hindi|São Paulo, Brazil|Fake
user_id_116|tweet_id_8635||||40.0|2022-02-15 10:30:27||Bengaluru, India|Fake
user_id_9103|tweet_id_8636||||63.0|2022-05-13 04:23:46||Sydney, Australia|Fake
user_id_3|tweet_id_8637||||6380.0|2021-07-17 21:04:22||Melbourne, Australia|Fake
user_id_4394|tweet_id_1|386.0|161.0|16.0|299.0|2021-10-24 04:23:00|English|Berlin, Germany|Fake
user_id_1997|tweet_id_1|231.0|237.0|27.0|1168.0|2021-11-22 16:28:00|English|Moscow, Russia|Fake
user_id_367|tweet_id_2|446.0|162.0|50.0|4265.0|2021-10-26 07:09:00|English|Mexico City, Mexico|Fake
user_id_3560|tweet_id_5|13.0|16.0|38.0|622.0|2020-07-10 01:24:00|Russian|Moscow, Russia|Fake
user_id_8600|tweet_id_8638||||3860.0|2020-11-05 12:46:53||Pune, India|Fake
user_id_9104|tweet_id_8639||||153.0|2021-12-05 05:57:38||New Delhi|Fake
user_id_9105|tweet_id_8640||||1023.0|2021-07-11 09:10:21||Kaurna Country South Australia|Fake
user_id_9106|tweet_id_8641||||1422.0|2021-07-09 15:16:59||Calgary, Alberta, Canada|Fake
user_id_9107|tweet_id_8642||||9.0|2021-04-08 09:54:36||Hyderabad, India|Fake
user_id_496|tweet_id_1|456.0|67.0|18.0|4315.0|2022-05-18 06:34:00|English|Moscow, Russia|Fake
user_id_9108|tweet_id_8643||||903.0|2021-08-14 14:18:40|| Upstate New York|Fake
user_id_4324|tweet_id_8644||||6424.0|2021-03-23 09:30:00||Truro|Fake
user_id_8497|tweet_id_2|51.0|263.0|20.0|1717.0|2021-07-06 21:23:00|English|Berlin, Germany|Fake
user_id_1795|tweet_id_86|243.0|101.0|38.0|3485.0|2022-12-30 04:42:00|Russian|Toronto, Canada|Fake
user_id_9109|tweet_id_2|482.0|120.0|8.0|1953.0|2021-10-12 12:36:00|English|Shanghai, China|Fake
user_id_373|tweet_id_1|458.0|163.0|5.0|2609.0|2020-06-15 09:37:00|English|Dubai, UAE|Fake
user_id_2744|tweet_id_2|420.0|259.0|42.0|3312.0|2021-10-03 00:55:00|English|Sydney, Australia|Fake
user_id_9110|tweet_id_8645||||1314.0|2021-08-05 12:15:59||Midwest |Fake
user_id_9111|tweet_id_8646||||96.0|2021-01-27 21:11:42||Virginia, USA|Fake
user_id_1301|tweet_id_1|141.0|246.0|45.0|4123.0|2022-08-24 23:25:00|English|Toronto, Canada|Fake
user_id_3359|tweet_id_2|53.0|76.0|8.0|2109.0|2021-03-04 21:54:00|English|New York, USA|Fake
user_id_7097|tweet_id_8647||||8529.0|2021-10-21 14:38:37||South East, England|Fake
user_id_9112|tweet_id_8648||||24.0|2021-01-01 14:51:31||India|Fake
user_id_4458|tweet_id_20|404.0|230.0|63.0|4340.0|2021-11-16 10:27:00|Chinese|São Paulo, Brazil|Fake
user_id_3085|tweet_id_2|352.0|69.0|91.0|1499.0|2022-01-30 20:32:00|English|New York, USA|Fake
user_id_1112|tweet_id_8649||||8506.0|17-08-2020 15:15||United States|Fake
user_id_3062|tweet_id_2|471.0|178.0|8.0|4529.0|2022-11-11 07:40:00|English|Cairo, Egypt|Fake
user_id_240|tweet_id_2|103.0|187.0|63.0|2671.0|2021-03-07 12:07:00|English|Paris, France|Fake
user_id_910|tweet_id_1|17.0|11.0|18.0|845.0|2021-10-22 00:01:00|English|Moscow, Russia|Fake
user_id_966|tweet_id_8650||||15064.0|2021-07-21 18:32:29||Lost In The Oregon Woods|Fake
user_id_2199|tweet_id_2|168.0|186.0|97.0|2622.0|2021-01-05 18:40:00|English|Tokyo, Japan|Fake
user_id_5052|tweet_id_5|117.0|209.0|63.0|3074.0|2022-04-11 04:40:00|Russian|Johannesburg, South Africa|Fake
user_id_4410|tweet_id_1|85.0|228.0|39.0|4143.0|2021-04-23 07:55:00|English|Madrid, Spain|Fake
user_id_7853|tweet_id_8651||||55472.0|2021-08-23 15:42:28||Worldwide 🌍|Fake
user_id_1206|tweet_id_2|295.0|0.0|40.0|2196.0|2020-08-23 09:57:00|English|Madrid, Spain|Fake
user_id_1516|tweet_id_1|80.0|21.0|82.0|3832.0|2022-02-03 03:49:00|English|Los Angeles, USA|Fake
user_id_4395|tweet_id_1|128.0|94.0|69.0|1623.0|2020-07-30 10:13:00|English|Paris, France|Fake
user_id_5909|tweet_id_8652||||1749.0|2021-08-02 15:09:01|||Fake
user_id_1101|tweet_id_1|321.0|87.0|84.0|3993.0|2020-01-13 03:59:00|English|London, UK|Fake
user_id_9113|tweet_id_8653||||223.0|2021-10-18 04:17:48|||Fake
user_id_2625|tweet_id_2|320.0|110.0|75.0|1395.0|2021-04-08 22:10:00|English|Johannesburg, South Africa|Fake
user_id_3721|tweet_id_20|154.0|275.0|27.0|280.0|2022-03-05 10:48:00|Chinese|Madrid, Spain|Fake
user_id_1104|tweet_id_230|79.0|225.0|57.0|4452.0|2021-11-05 09:22:00|French|Toronto, Canada|Fake
user_id_116|tweet_id_8654||||40.0|2022-05-31 02:00:07||Bengaluru, India|Fake
user_id_1347|tweet_id_1|69.0|70.0|32.0|3293.0|2022-10-02 01:39:00|English|New Delhi, India|Fake
user_id_1886|tweet_id_1|44.0|145.0|23.0|3890.0|2020-10-13 02:22:00|English|Mexico City, Mexico|Fake
user_id_9114|tweet_id_8655||||130.0|2021-04-27 05:17:56|||Fake
user_id_9115|tweet_id_8656||||1.0|2021-04-21 18:46:26|||Fake
user_id_3823|tweet_id_2|272.0|279.0|87.0|1074.0|2020-06-18 18:55:00|English|São Paulo, Brazil|Fake
user_id_3773|tweet_id_5|260.0|0.0|81.0|1261.0|2022-09-06 08:03:00|Russian|Moscow, Russia|Fake
user_id_345|tweet_id_80|130.0|24.0|72.0|3643.0|2021-11-07 01:31:00|Spanish|Beijing, China|Fake
user_id_4684|tweet_id_2|322.0|194.0|51.0|3944.0|2021-11-04 03:18:00|English|São Paulo, Brazil|Fake
user_id_9116|tweet_id_8657||||322925.0|2021-01-22 02:10:00|||Fake
user_id_55|tweet_id_1|69.0|91.0|67.0|2548.0|2022-07-09 08:21:00|English|Beijing, China|Fake
user_id_2472|tweet_id_1|420.0|231.0|59.0|1371.0|2020-10-25 17:25:00|English|Madrid, Spain|Fake
user_id_9117|tweet_id_8658||||0.0|2021-01-28 20:39:28|||Fake
user_id_9118|tweet_id_8659||||785.0|2022-02-06 01:30:15|||Fake
user_id_596|tweet_id_1|122.0|111.0|3.0|4008.0|2020-03-15 00:15:00|English|Toronto, Canada|Fake
user_id_6216|tweet_id_8660||||11514.0|2021-11-10 15:20:04||Charlottesville, VA|Fake
user_id_1114|tweet_id_6|407.0|79.0|95.0|3423.0|2021-12-21 00:05:00|Chinese|Madrid, Spain|Fake
user_id_9119|tweet_id_8661||||27.0|2021-09-07 20:32:34||Toronto, Canada|Fake
user_id_4342|tweet_id_6|298.0|153.0|70.0|2597.0|2020-01-10 13:50:00|Chinese|Cairo, Egypt|Fake
user_id_6335|tweet_id_2|293.0|281.0|85.0|4718.0|2020-03-03 01:02:00|English|Toronto, Canada|Fake
user_id_1934|tweet_id_1|486.0|243.0|51.0|4178.0|2020-01-20 04:59:00|English|Madrid, Spain|Fake
user_id_9120|tweet_id_8662||||1201.0|2021-10-21 12:59:25||Sydney|Fake
user_id_9121|tweet_id_8663||||28011.0|2021-02-11 14:29:17||Dhaka, Bangladesh|Fake
user_id_9122|tweet_id_8664||||40.0|2021-02-12 16:34:19|||Fake
user_id_9123|tweet_id_8665||||623.0|2022-04-14 12:28:35||Greenville, NC|Fake
user_id_365|tweet_id_5|237.0|181.0|92.0|371.0|2020-03-06 23:22:00|Russian|São Paulo, Brazil|Fake
user_id_9124|tweet_id_8666||||710.0|2021-04-21 18:22:57||The Land of the Occupied|Fake
user_id_1376|tweet_id_8667||||588.0|2021-10-26 08:21:42||Tristan da Cunha|Fake
user_id_2142|tweet_id_1|470.0|139.0|96.0|4932.0|2022-01-16 03:18:00|English|Berlin, Germany|Fake
user_id_2243|tweet_id_1|100.0|22.0|79.0|1986.0|2021-07-17 06:21:00|English|Los Angeles, USA|Fake
user_id_6925|tweet_id_1|175.0|35.0|59.0|2527.0|2020-04-20 02:01:00|English|London, UK|Fake
user_id_9125|tweet_id_8668||||17151.0|2022-07-05 13:28:38||Barrie, Ontario|Fake
user_id_4643|tweet_id_2|132.0|135.0|25.0|4057.0|2021-01-25 16:52:00|English|Moscow, Russia|Fake
user_id_9126|tweet_id_8669||||207.0|2021-01-22 09:54:33|||Fake
user_id_9127|tweet_id_8670||||2747.0|2021-03-12 10:35:02||Mandi, Himachal Pradesh|Fake
user_id_9128|tweet_id_8671||||196.0|2022-01-17 20:14:52||Canada|Fake
user_id_9129|tweet_id_8672||||426.0|2020-12-27 12:17:36||In My Bag & Onnipresent |Fake
user_id_234|tweet_id_2|80.0|101.0|61.0|4978.0|2022-04-04 20:20:00|English|Sydney, Australia|Fake
user_id_9130|tweet_id_8673||||5289.0|2020-11-09 21:10:34||Bakersfield|Fake
user_id_143|tweet_id_2|338.0|18.0|67.0|640.0|2022-10-28 19:05:00|English|London, UK|Fake
user_id_9131|tweet_id_8674||||236.0|2022-01-28 20:17:44||Los Angeles|Fake
user_id_4631|tweet_id_2|206.0|205.0|54.0|2270.0|2020-02-21 14:29:00|English|Cairo, Egypt|Fake
user_id_9132|tweet_id_8675||||2183.0|2021-01-26 13:16:59|||Fake
user_id_2962|tweet_id_2|138.0|7.0|2.0|272.0|2021-10-13 14:32:00|English|Berlin, Germany|Fake
user_id_9133|tweet_id_8676||||2502.0|2021-12-15 18:04:47||Las Vegas, NV|Fake
user_id_9134|tweet_id_8677||||518.0|2021-04-09 02:10:36||Rotherham, England|Fake
user_id_9135|tweet_id_8678||||5956.0|2022-01-08 06:52:43||Planet Earth |Fake
user_id_7845|tweet_id_1|94.0|97.0|52.0|4849.0|2021-10-28 03:57:00|English|London, UK|Fake
user_id_867|tweet_id_86|64.0|31.0|58.0|3170.0|2021-08-06 06:03:00|Russian|Madrid, Spain|Fake
user_id_237|tweet_id_8679||||170.0|2021-10-25 17:56:21|||Fake
user_id_9136|tweet_id_8680||||4256.0|2021-07-27 17:13:45||Down the Rabbit Hole|Fake
user_id_3039|tweet_id_86|24.0|245.0|50.0|3765.0|2021-05-29 04:41:00|Russian|Tokyo, Japan|Fake
user_id_9137|tweet_id_8681||||870.0|2021-11-22 20:41:19||Geneva|Fake
user_id_531|tweet_id_1|242.0|148.0|19.0|3093.0|2021-02-27 03:47:00|English|Toronto, Canada|Fake
user_id_116|tweet_id_8682||||31.0|2021-11-24 05:30:14||Bengaluru, India|Fake
user_id_9138|tweet_id_8683||||493.0|2021-04-07 08:35:20||Delhi|Fake
user_id_734|tweet_id_2|297.0|64.0|98.0|4451.0|2020-11-09 06:43:00|English|Los Angeles, USA|Fake
user_id_662|tweet_id_8684||||348.0|2021-07-17 03:47:47|||Fake
user_id_9139|tweet_id_8685||||515.0|2021-07-28 15:18:14|||Fake
user_id_1513|tweet_id_2|399.0|289.0|7.0|676.0|2022-06-20 10:27:00|English|Mexico City, Mexico|Fake
user_id_2025|tweet_id_1|200.0|90.0|83.0|878.0|2021-09-18 23:53:00|English|Shanghai, China|Fake
user_id_6367|tweet_id_8686||||86.0|2022-02-21 13:53:29||New Delhi, India|Fake
user_id_9140|tweet_id_8687||||2126.0|2021-05-29 07:03:25||Vagabond |Fake
user_id_5337|tweet_id_1|21.0|104.0|58.0|1542.0|2022-02-04 20:35:00|English|Sydney, Australia|Fake
user_id_3122|tweet_id_1|440.0|267.0|62.0|4376.0|2022-10-10 13:28:00|English|Toronto, Canada|Fake
